"country","region","region_code","start_date","end_date","year","week","population","total_deaths","covid_deaths","expected_deaths","excess_deaths","non_covid_deaths","covid_deaths_per_100k","excess_deaths_per_100k","excess_deaths_pct_change"
"Italy","Marche","11","2020-04-29","2020-05-05",2020,"18",1523631,350,43,310.3124999998,39.6875000001999,307,2.8222056390294,2.60479735580333,0.127895266868803
"Italy","Marche","11","2020-05-06","2020-05-12",2020,"19",1523631,325,33,312.112499999839,12.8875000001606,292,2.16587874623186,0.845841283103365,0.0412912010898867
"Italy","Marche","11","2020-05-13","2020-05-19",2020,"20",1523631,367,17,314.912499999825,52.0875000001748,350,1.11575571775581,3.41864270287063,0.165403088160056
"Italy","Marche","11","2020-05-20","2020-05-26",2020,"21",1523631,270,10,293.512499999817,-23.5124999998166,260,0.656326892797534,-1.54318860667816,-0.0801073208119969
"Italy","Marche","11","2020-05-27","2020-06-02",2020,"22",1523631,275,-9,313.112499999818,-38.1124999998175,284,-0.590694203517781,-2.50142587016263,-0.121721426004518
"Italy","Marche","11","2020-06-03","2020-06-09",2020,"23",1523631,317,5,307.91249999986,9.08750000013993,312,0.328163446398767,0.596437063838943,0.0295132545776611
"Italy","Marche","11","2020-06-10","2020-06-16",2020,"24",1523631,314,2,301.712499999831,12.2875000001695,312,0.131265378559507,0.806461669536093,0.040725856569338
"Italy","Marche","11","2020-06-17","2020-06-23",2020,"25",1523631,306,0,282.912499999865,23.0875000001346,306,0,1.51529471375514,0.0816065037781843
"Italy","Marche","11","2020-06-24","2020-06-30",2020,"26",1523631,380,-3,307.712499999842,72.287500000158,383,-0.19689806783926,4.74442302632055,0.234918958443986
"Italy","Marche","11","2020-07-01","2020-07-07",2020,"27",1523631,356,-4,331.112499999853,24.8875000001473,360,-0.262530757119014,1.63343355445953,0.0751632753223102
"Italy","Marche","11","2020-07-08","2020-07-14",2020,"28",1523631,332,0,342.912499999828,-10.9124999998277,332,0,-0.716216721753999,-0.0318229869130847
"Italy","Marche","11","2020-07-15","2020-07-21",2020,"29",1523631,342,0,323.112499999831,18.887500000169,342,0,1.23963741878244,0.0584548725294718
"Italy","Marche","11","2020-07-22","2020-07-28",2020,"30",1523631,335,0,347.512499999848,-12.5124999998483,335,0,-0.82122902460296,-0.0360058990679581
"Italy","Marche","11","2020-07-29","2020-08-04",2020,"31",1523631,408,0,316.312499999842,91.6875000001582,408,0,6.01769719834778,0.289863663308292
"Italy","Marche","11","2020-08-05","2020-08-11",2020,"32",1523631,316,0,363.912499999851,-47.9124999998508,316,0,-3.14462622510639,-0.131659396145696
"Italy","Marche","11","2020-08-12","2020-08-18",2020,"33",1523631,310,0,299.512499999841,10.4875000001592,310,0,0.688322828831865,0.0350152330876501
"Italy","Marche","11","2020-08-19","2020-08-25",2020,"34",1523631,355,0,290.712499999856,64.287500000144,355,0,4.2193615120816,0.221137721976784
"Italy","Lazio","12","2020-01-01","2020-01-07",2020,"1",5879082,1218,0,1410.93749999988,-192.937499999884,1218,0,-3.28176235677414,-0.136744186046441
"Italy","Lazio","12","2020-01-08","2020-01-14",2020,"2",5879082,1305,0,1442.43749999971,-137.43749999971,1305,0,-2.33773742226609,-0.0952814246715976
"Italy","Lazio","12","2020-01-15","2020-01-21",2020,"3",5879082,1243,0,1366.77083333334,-123.770833333336,1243,0,-2.10527482578634,-0.090557122170568
"Italy","Lazio","12","2020-01-22","2020-01-28",2020,"4",5879082,1302,0,1328.27083333315,-26.2708333331495,1302,0,-0.446852643544512,-0.0197782204305622
"Italy","Lazio","12","2020-01-29","2020-02-04",2020,"5",5879082,1175,0,1296.77083333322,-121.77083333322,1175,0,-2.07125590922563,-0.0939031247488969
"Italy","Lazio","12","2020-02-05","2020-02-11",2020,"6",5879082,1187,0,1253.77083333313,-66.7708333331341,1187,0,-1.13573570385877,-0.0532560110332322
"Italy","Lazio","12","2020-02-12","2020-02-18",2020,"7",5879082,1202,0,1237.77083333325,-35.7708333332516,1202,0,-0.608442497200271,-0.0288993991213403
"Italy","Lazio","12","2020-02-19","2020-02-25",2020,"8",5879082,1166,0,1222.77083333333,-56.770833333326,1166,0,-0.965641121068323,-0.0464280237847727
"Italy","Lazio","12","2020-02-26","2020-03-03",2020,"9",5879082,1132,0,1235.32499999986,-103.324999999857,1132,0,-1.75750227671355,-0.0836419565700272
"Italy","Lazio","12","2020-03-04","2020-03-10",2020,"10",5879082,1152,6,1201.52500000001,-49.5250000000092,1146,0.102056749676225,-0.842393421285996,-0.0412184515511611
"Italy","Lazio","12","2020-03-11","2020-03-17",2020,"11",5879082,1204,17,1153.52499999994,50.4750000000586,1187,0.289160790749304,0.858552406652239,0.0437571790815641
"Italy","Lazio","12","2020-03-18","2020-03-24",2020,"12",5879082,1276,57,1144.12499999995,131.875000000052,1219,0.969539121924137,2.24312231059291,0.1152627553808
"Italy","Lazio","12","2020-03-25","2020-03-31",2020,"13",5879082,1259,82,1111.72499999994,147.275000000059,1177,1.39477557890841,2.50506796809535,0.132474307944921
"Italy","Lazio","12","2020-04-01","2020-04-07",2020,"14",5879082,1277,76,1142.72499999994,134.275000000064,1201,1.29271882923218,2.28394501046361,0.117504211424509
"Italy","Lazio","12","2020-04-08","2020-04-14",2020,"15",5879082,1214,62,1100.72499999996,113.27500000004,1152,1.05458641332099,1.9267463865964,0.102909446046963
"Italy","Lazio","12","2020-04-15","2020-04-21",2020,"16",5879082,1096,63,1053.52499999991,42.4750000000863,1033,1.07159587160036,0.722476740417744,0.040317030920092
"Italy","Lazio","12","2020-04-22","2020-04-28",2020,"17",5879082,1069,51,1085.7249999999,-16.7249999998969,1018,0.867482372247912,-0.284483189720724,-0.0154044532454337
"Italy","Lazio","12","2020-04-29","2020-05-05",2020,"18",5879082,1022,120,1043.32499999986,-21.3249999998593,902,2.0411349935245,-0.36272669780519,-0.0204394603789444
"Italy","Lazio","12","2020-05-06","2020-05-12",2020,"19",5879082,997,32,1040.7249999999,-43.724999999901,965,0.544302664939866,-0.743738563263805,-0.0420139806384061
"Italy","Lazio","12","2020-05-13","2020-05-19",2020,"20",5879082,1094,74,1006.32499999988,87.6750000001159,1020,1.25869991267344,1.49130425464581,0.0871239410728404
"Italy","Lazio","12","2020-05-20","2020-05-26",2020,"21",5879082,999,53,1020.72499999988,-21.724999999878,946,0.901501288806654,-0.369530481117257,-0.0212838913516183
"Italy","Lazio","12","2020-05-27","2020-06-02",2020,"22",5879082,921,48,1033.52499999988,-112.524999999878,873,0.8164539974098,-1.91398929288413,-0.108874966739935
"Italy","Lazio","12","2020-06-03","2020-06-09",2020,"23",5879082,917,25,1037.72499999992,-120.724999999918,892,0.425236456984271,-2.05346685077565,-0.116336216242191
"Italy","Lazio","12","2020-06-10","2020-06-16",2020,"24",5879082,952,48,1028.92499999989,-76.9249999998913,904,0.8164539974098,-1.30845257813875,-0.0747624948367465
"Italy","Lazio","12","2020-06-17","2020-06-23",2020,"25",5879082,1016,18,991.524999999925,24.4750000000754,998,0.306170249028675,0.416306491388883,0.0246841985830688
"Italy","Lazio","12","2020-06-24","2020-06-30",2020,"26",5879082,1056,5,1026.7249999999,29.2750000001001,1051,0.0850472913968541,0.497951891130284,0.0285129903334418
"Italy","Lazio","12","2020-07-01","2020-07-07",2020,"27",5879082,1086,5,1068.72499999991,17.2750000000885,1081,0.0850472913968541,0.293838391777637,0.0161641207982315
"Italy","Lazio","12","2020-07-08","2020-07-14",2020,"28",5879082,1017,4,1063.92499999989,-46.9249999998858,1013,0.0680378331174833,-0.798168829757534,-0.0441055525529439
"Italy","Lazio","12","2020-07-15","2020-07-21",2020,"29",5879082,1078,7,1071.72499999989,6.27500000010923,1071,0.119066207955596,0.10673435070491,0.00585504677049609
"Italy","Lazio","12","2020-07-22","2020-07-28",2020,"30",5879082,987,9,1057.12499999991,-70.1249999999086,978,0.153085124514337,-1.19278826183932,-0.0663355799928246
"Italy","Lazio","12","2020-07-29","2020-08-04",2020,"31",5879082,1184,2,1020.3249999999,163.6750000001,1182,0.0340189165587417,2.78402308387772,0.160414573787877
"Italy","Lazio","12","2020-08-05","2020-08-11",2020,"32",5879082,1107,3,1134.92499999991,-27.9249999999097,1104,0.0510283748381125,-0.474989122449894,-0.0246051501199743
"Italy","Lazio","12","2020-08-12","2020-08-18",2020,"33",5879082,1027,4,1020.3249999999,6.67500000010068,1023,0.0680378331174833,0.113538134016513,0.00654203317580304
"Italy","Lazio","12","2020-08-19","2020-08-25",2020,"34",5879082,917,4,1041.92499999991,-124.924999999914,913,0.0680378331174833,-2.12490657554895,-0.119898265230151
"Italy","Abruzzo","13","2020-01-01","2020-01-07",2020,"1",1311580,331,0,360.917708333593,-29.9177083335926,331,0,-2.28104334722949,-0.0828934342726679
"Italy","Abruzzo","13","2020-01-08","2020-01-14",2020,"2",1311580,313,0,358.084375000046,-45.084375000046,313,0,-3.43740946034905,-0.125904334697766
"Italy","Abruzzo","13","2020-01-15","2020-01-21",2020,"3",1311580,324,0,354.251041666993,-30.251041666993,324,0,-2.30645798708375,-0.0853943619322647
"Italy","Abruzzo","13","2020-01-22","2020-01-28",2020,"4",1311580,350,0,350.417708333487,-0.417708333486587,350,0,-0.0318477205726366,-0.0011920297506457
"Italy","Abruzzo","13","2020-01-29","2020-02-04",2020,"5",1311580,318,0,342.417708333542,-24.4177083335416,318,0,-1.86170178971482,-0.0713097124923132
"Italy","Abruzzo","13","2020-02-05","2020-02-11",2020,"6",1311580,318,0,326.584375000142,-8.58437500014202,318,0,-0.654506396875678,-0.0262853206009573
"Italy","Abruzzo","13","2020-02-12","2020-02-18",2020,"7",1311580,312,0,316.751041666905,-4.75104166690539,312,0,-0.362238038617957,-0.0149992929522914
"Italy","Abruzzo","13","2020-02-19","2020-02-25",2020,"8",1311580,331,0,325.751041666993,5.24895833300678,331,0,0.400201156849508,0.0161134045992481
"Italy","Abruzzo","13","2020-02-26","2020-03-03",2020,"9",1311580,333,0,306.701250000259,26.2987499997406,333,0,2.00511977917783,0.0857471236250857
"Italy","Abruzzo","13","2020-03-04","2020-03-10",2020,"10",1311580,293,1,316.901250000412,-23.9012500004116,292,0.0762439195474161,-1.82232498211406,-0.0754217599343029
"Italy","Abruzzo","13","2020-03-11","2020-03-17",2020,"11",1311580,346,5,292.701250000342,53.2987499996584,341,0.38121959773708,4.0637056069518,0.182092662739213
"Italy","Abruzzo","13","2020-03-18","2020-03-24",2020,"12",1311580,374,40,298.501250000349,75.4987499996514,334,3.04975678189664,5.7563206209039,0.252926076522505
"Italy","Abruzzo","13","2020-03-25","2020-03-31",2020,"13",1311580,412,69,283.301250000343,128.698749999657,343,5.26083044877171,9.8124971408269,0.454282323143656
"Italy","Abruzzo","13","2020-04-01","2020-04-07",2020,"14",1311580,344,57,285.101250000336,58.8987499996639,287,4.34590341420272,4.49067155641775,0.206588887279851
"Italy","Abruzzo","13","2020-04-08","2020-04-14",2020,"15",1311580,362,60,271.901250000364,90.0987499996361,302,4.57463517284497,6.86948184629501,0.331365707217291
"Italy","Abruzzo","13","2020-04-15","2020-04-21",2020,"16",1311580,318,39,273.901250000313,44.0987499996874,279,2.97351286234923,3.36226154711778,0.161002368553035
"Italy","Abruzzo","13","2020-04-22","2020-04-28",2020,"17",1311580,302,39,279.101250000298,22.8987499997016,263,2.97351286234923,1.74589045271364,0.0820445985092402
"Italy","Abruzzo","13","2020-04-29","2020-05-05",2020,"18",1311580,283,25,265.30125000026,17.6987499997402,258,1.9060979886854,1.34942207107003,0.0667118982655488
"Italy","Abruzzo","13","2020-05-06","2020-05-12",2020,"19",1311580,284,35,262.1012500003,21.8987499997005,249,2.66853718415956,1.66964653316614,0.0835507270555766
"Italy","Abruzzo","13","2020-05-13","2020-05-19",2020,"20",1311580,296,19,251.501250000286,44.4987499997144,277,1.44863447140091,3.39275911493881,0.176932520214766
"Italy","Abruzzo","13","2020-05-20","2020-05-26",2020,"21",1311580,248,11,258.901250000277,-10.9012500002769,237,0.838683115021577,-0.831154027987385,-0.0421058222015741
"Italy","Abruzzo","13","2020-05-27","2020-06-02",2020,"22",1311580,248,13,249.501250000277,-1.50125000027739,235,0.991170954116409,-0.114461184241708,-0.00601700392393112
"Italy","Abruzzo","13","2020-06-03","2020-06-09",2020,"23",1311580,255,38,264.901250000322,-9.90125000032214,217,2.89726894280181,-0.754910108443415,-0.0373771358206505
"Italy","Abruzzo","13","2020-06-10","2020-06-16",2020,"24",1311580,234,6,261.901250000295,-27.9012500002951,228,0.457463517284497,-2.12730066029485,-0.10653347397259
"Italy","Abruzzo","13","2020-06-17","2020-06-23",2020,"25",1311580,231,3,252.901250000321,-21.9012500003208,228,0.228731758642248,-1.6698371430123,-0.0866000069208555
"Italy","Abruzzo","13","2020-06-24","2020-06-30",2020,"26",1311580,301,4,263.101250000302,37.8987499996975,297,0.304975678189664,2.88954924592458,0.14404625595528
"Italy","Abruzzo","13","2020-07-01","2020-07-07",2020,"27",1311580,276,0,262.901250000313,13.0987499996871,276,0,0.998700041147862,0.0498238406993938
"Italy","Abruzzo","13","2020-07-08","2020-07-14",2020,"28",1311580,229,3,284.70125000029,-55.7012500002897,226,0.228731758642248,-4.2468816237126,-0.195648069687903
"Italy","Abruzzo","13","2020-07-15","2020-07-21",2020,"29",1311580,226,3,271.901250000289,-45.9012500002887,223,0.228731758642248,-3.49969121214784,-0.168815884444223
"Italy","Abruzzo","13","2020-07-22","2020-07-28",2020,"30",1311580,276,2,272.101250000307,3.89874999969322,274,0.152487839094832,0.297255981312099,0.0143283060981485
"Italy","Abruzzo","13","2020-07-29","2020-08-04",2020,"31",1311580,329,0,274.901250000302,54.0987499996978,329,0,4.12470074259273,0.196793393990163
"Italy","Abruzzo","13","2020-08-05","2020-08-11",2020,"32",1311580,238,0,299.901250000311,-61.9012500003108,238,0,-4.71959392490819,-0.206405441792079
"Italy","Abruzzo","13","2020-08-12","2020-08-18",2020,"33",1311580,263,0,255.301250000301,7.69874999969909,263,0,0.586982875592727,0.0301555515285963
"Italy","Abruzzo","13","2020-08-19","2020-08-25",2020,"34",1311580,260,0,254.301250000316,5.6987499996842,260,0,0.434495036496759,0.0224094454890691
"Italy","Molise","14","2020-01-01","2020-01-07",2020,"1",305617,70,0,92.64166666645,-22.64166666645,70,0,-7.40851021587476,-0.244400467750324
"Italy","Molise","14","2020-01-08","2020-01-14",2020,"2",305617,73,0,94.47499999961,-21.47499999961,73,0,-7.02676879872847,-0.227308811851798
"Italy","Molise","14","2020-01-15","2020-01-21",2020,"3",305617,84,0,89.4749999999008,-5.47499999990082,84,0,-1.7914579358808,-0.0611902766125385
"Italy","Molise","14","2020-01-22","2020-01-28",2020,"4",305617,82,0,89.1416666663833,-7.1416666663833,82,0,-2.33680281737708,-0.0801159203485763
"Italy","Molise","14","2020-01-29","2020-02-04",2020,"5",305617,84,0,94.1416666664514,-10.1416666664514,84,0,-3.31842360420113,-0.107727715320611
"Italy","Molise","14","2020-02-05","2020-02-11",2020,"6",305617,61,0,75.9749999997005,-14.9749999997005,61,0,-4.89992376068757,-0.197104310625331
"Italy","Molise","14","2020-02-12","2020-02-18",2020,"7",305617,82,0,79.6416666664848,2.35833333351522,82,0,0.771663007462026,0.0296118028693599
"Italy","Molise","14","2020-02-19","2020-02-25",2020,"8",305617,80,0,73.6416666665578,6.35833333344222,80,0,2.08049072317385,0.0863415186165208
"Italy","Molise","14","2020-02-26","2020-03-03",2020,"9",305617,69,0,81.1699999997382,-12.1699999997382,69,0,-3.98210832504023,-0.149932240972988
"Italy","Molise","14","2020-03-04","2020-03-10",2020,"10",305617,74,0,79.5699999998934,-5.56999999989341,74,0,-1.8225425941271,-0.0700012567538126
"Italy","Molise","14","2020-03-11","2020-03-17",2020,"11",305617,91,1,79.3699999998259,11.6300000001741,90,0.327206928933927,3.80541658355853,0.146528915209772
"Italy","Molise","14","2020-03-18","2020-03-24",2020,"12",305617,89,7,82.7699999998286,6.23000000017137,82,2.29044850253749,2.03849916731444,0.0752688172065274
"Italy","Molise","14","2020-03-25","2020-03-31",2020,"13",305617,80,1,73.9699999998243,6.03000000017568,79,0.327206928933927,1.97305778152906,0.0815195349491686
"Italy","Molise","14","2020-04-01","2020-04-07",2020,"14",305617,88,4,72.3699999998176,15.6300000001824,84,1.30882771573571,5.11424429929696,0.215973469672817
"Italy","Molise","14","2020-04-08","2020-04-14",2020,"15",305617,69,2,65.7699999998429,3.23000000015708,67,0.654413857867854,1.05687838050798,0.0491105367213744
"Italy","Molise","14","2020-04-15","2020-04-21",2020,"16",305617,79,3,66.9699999997926,12.0300000002074,76,0.981620786801781,3.93629935514299,0.179632671349031
"Italy","Molise","14","2020-04-22","2020-04-28",2020,"17",305617,66,3,76.5699999997794,-10.5699999997794,63,0.981620786801781,-3.45857723875942,-0.138043620214311
"Italy","Molise","14","2020-04-29","2020-05-05",2020,"18",305617,68,1,69.1699999997413,-1.16999999974131,67,0.327206928933927,-0.382832106768049,-0.0169148474735533
"Italy","Molise","14","2020-05-06","2020-05-12",2020,"19",305617,72,0,64.9699999997801,7.03000000021986,72,0,2.30026471047745,0.108203786366687
"Italy","Molise","14","2020-05-13","2020-05-19",2020,"20",305617,72,0,65.3699999997671,6.6300000002329,72,0,2.16938193890814,0.101422670953901
"Italy","Molise","14","2020-05-20","2020-05-26",2020,"21",305617,72,0,60.569999999756,11.430000000244,72,0,3.73997519779463,0.188707280836884
"Italy","Molise","14","2020-05-27","2020-06-02",2020,"22",305617,67,0,58.7699999997582,8.23000000024177,67,0,2.69291302520533,0.140037434069689
"Italy","Molise","14","2020-06-03","2020-06-09",2020,"23",305617,59,1,69.1699999998012,-10.1699999998012,58,0.327206928933927,-3.327694467193,-0.147029058838087
"Italy","Molise","14","2020-06-10","2020-06-16",2020,"24",305617,77,0,68.3699999997727,8.63000000022731,77,0,2.82379579677417,0.126224952468276
"Italy","Molise","14","2020-06-17","2020-06-23",2020,"25",305617,66,0,63.3699999998077,2.63000000019234,66,0,0.860554223159163,0.0415022881521276
"Italy","Molise","14","2020-06-24","2020-06-30",2020,"26",305617,77,0,59.9699999997812,17.0300000002188,77,0,5.57233399981637,0.283975320998515
"Italy","Molise","14","2020-07-01","2020-07-07",2020,"27",305617,81,0,68.1699999997945,12.8300000002055,81,0,4.19806489828954,0.18820595570257
"Italy","Molise","14","2020-07-08","2020-07-14",2020,"28",305617,58,0,68.7699999997679,-10.7699999997679,58,0,-3.52401862454244,-0.156608986473815
"Italy","Molise","14","2020-07-15","2020-07-21",2020,"29",305617,62,0,73.56999999977,-11.56999999977,62,0,-3.78578416769029,-0.157265189612698
"Italy","Molise","14","2020-07-22","2020-07-28",2020,"30",305617,62,0,66.7699999997898,-4.76999999978983,62,0,-1.56077705094606,-0.0714392691299213
"Italy","Molise","14","2020-07-29","2020-08-04",2020,"31",305617,92,0,74.3699999997819,17.6300000002181,92,0,5.76865815717649,0.237057953479491
"Italy","Molise","14","2020-08-05","2020-08-11",2020,"32",305617,53,0,77.3699999997913,-24.3699999997913,53,0,-7.97403285805151,-0.314979966393396
"Italy","Molise","14","2020-08-12","2020-08-18",2020,"33",305617,76,0,71.9699999997813,4.03000000021868,76,0,1.31864392367528,0.0559955537061403
"Italy","Molise","14","2020-08-19","2020-08-25",2020,"34",305617,71,0,60.3699999997979,10.6300000002021,71,0,3.47820965463377,0.176080834855685
"Italy","Campania","15","2020-01-01","2020-01-07",2020,"1",5801692,1279,0,1395.92083333326,-116.920833333264,1279,0,-2.01528852847177,-0.0837589285447325
"Italy","Campania","15","2020-01-08","2020-01-14",2020,"2",5801692,1213,0,1356.75416666642,-143.754166666422,1213,0,-2.47779728166236,-0.105954468538416
"Italy","Campania","15","2020-01-15","2020-01-21",2020,"3",5801692,1268,0,1331.92083333338,-63.9208333333827,1268,0,-1.10176192278705,-0.0479914659592858
"Italy","Campania","15","2020-01-22","2020-01-28",2020,"4",5801692,1272,0,1286.75416666653,-14.754166666529,1272,0,-0.254307996124735,-0.0114661891515387
"Italy","Campania","15","2020-01-29","2020-02-04",2020,"5",5801692,1264,0,1301.92083333326,-37.9208333332647,1264,0,-0.653616795466989,-0.0291268350289604
"Italy","Campania","15","2020-02-05","2020-02-11",2020,"6",5801692,1202,0,1200.08749999985,1.9125000001527,1202,0,0.0329645213870834,0.00159363379766297
"Italy","Campania","15","2020-02-12","2020-02-18",2020,"7",5801692,1131,0,1199.25416666663,-68.2541666666286,1131,0,-1.17645277733855,-0.0569138457582713
"Italy","Campania","15","2020-02-19","2020-02-25",2020,"8",5801692,1169,0,1173.08750000004,-4.08750000003874,1169,0,-0.0704535849203774,-0.00348439481286655
"Italy","Campania","15","2020-02-26","2020-03-03",2020,"9",5801692,1142,0,1191.70499999991,-49.7049999999067,1142,0,-0.856732828973112,-0.0417091478175476
"Italy","Campania","15","2020-03-04","2020-03-10",2020,"10",5801692,1088,0,1130.10500000006,-42.1050000000569,1088,0,-0.725736560990429,-0.0372575999575745
"Italy","Campania","15","2020-03-11","2020-03-17",2020,"11",5801692,1089,9,1091.10499999999,-2.10499999998615,1080,0.155127159456241,-0.036282518961471,-0.00192923687453195
"Italy","Campania","15","2020-03-18","2020-03-24",2020,"12",5801692,1168,47,1089.30499999999,78.6950000000056,1121,0.810108499382594,1.35641464593442,0.0722433111020384
"Italy","Campania","15","2020-03-25","2020-03-31",2020,"13",5801692,1216,77,1061.90499999999,154.095000000012,1139,1.3271990309034,2.65603551515682,0.145111850871796
"Italy","Campania","15","2020-04-01","2020-04-07",2020,"14",5801692,1149,83,1055.90499999998,93.0950000000178,1066,1.43061713720756,1.60461810106462,0.0881660755465874
"Italy","Campania","15","2020-04-08","2020-04-14",2020,"15",5801692,1129,44,1026.70500000001,102.29499999999,1085,0.758399446230513,1.76319253073051,0.0996342669023611
"Italy","Campania","15","2020-04-15","2020-04-21",2020,"16",5801692,1005,57,1016.50499999996,-11.5049999999608,948,0.982472009889529,-0.198304218837552,-0.011318193220851
"Italy","Campania","15","2020-04-22","2020-04-28",2020,"17",5801692,976,41,981.704999999944,-5.70499999994377,935,0.706690393078433,-0.0983333827432371,-0.00581131806392354
"Italy","Campania","15","2020-04-29","2020-05-05",2020,"18",5801692,973,11,980.104999999908,-7.10499999990816,962,0.189599861557628,-0.122464274213594,-0.00724922329741085
"Italy","Campania","15","2020-05-06","2020-05-12",2020,"19",5801692,947,24,989.704999999946,-42.7049999999465,923,0.413672425216644,-0.736078371618943,-0.0431492212325377
"Italy","Campania","15","2020-05-13","2020-05-19",2020,"20",5801692,966,6,938.104999999928,27.8950000000722,960,0.103418106304161,0.480808012560339,0.0297354773720151
"Italy","Campania","15","2020-05-20","2020-05-26",2020,"21",5801692,878,6,933.704999999923,-55.7049999999232,872,0.103418106304161,-0.960150935277557,-0.0596601710389553
"Italy","Campania","15","2020-05-27","2020-06-02",2020,"22",5801692,855,10,943.104999999925,-88.1049999999248,845,0.172363510506935,-1.51860870932005,-0.0934201387967742
"Italy","Campania","15","2020-06-03","2020-06-09",2020,"23",5801692,917,11,929.504999999968,-12.5049999999677,906,0.189599861557628,-0.215540569888365,-0.0134533972382808
"Italy","Campania","15","2020-06-10","2020-06-16",2020,"24",5801692,861,4,933.904999999939,-72.904999999939,857,0.0689454042027739,-1.25661617334976,-0.0780646853801444
"Italy","Campania","15","2020-06-17","2020-06-23",2020,"25",5801692,892,1,889.104999999972,2.89500000002818,891,0.0172363510506935,0.0498992362922433,0.00325608336476368
"Italy","Campania","15","2020-06-24","2020-06-30",2020,"26",5801692,984,1,936.104999999946,47.8950000000539,983,0.0172363510506935,0.825535033573893,0.0511641322288168
"Italy","Campania","15","2020-07-01","2020-07-07",2020,"27",5801692,1004,0,970.704999999959,33.2950000000405,1004,0,0.573884308233539,0.0342998130225372
"Italy","Campania","15","2020-07-08","2020-07-14",2020,"28",5801692,967,0,975.104999999934,-8.10499999993431,967,0,-0.139700625264738,-0.00831192538232794
"Italy","Campania","15","2020-07-15","2020-07-21",2020,"29",5801692,885,2,1003.90499999994,-118.904999999938,883,0.034472702101387,-2.04948832168165,-0.118442482107317
"Italy","Campania","15","2020-07-22","2020-07-28",2020,"30",5801692,928,0,940.704999999955,-12.7049999999551,928,0,-0.218987840098287,-0.0135058280757047
"Italy","Campania","15","2020-07-29","2020-08-04",2020,"31",5801692,1072,2,976.904999999949,95.095000000051,1070,0.034472702101387,1.63909080316658,0.0973431398140616
"Italy","Campania","15","2020-08-05","2020-08-11",2020,"32",5801692,965,4,1023.70499999996,-58.7049999999567,961,0.0689454042027739,-1.01185998843022,-0.0573456220297441
"Italy","Campania","15","2020-08-12","2020-08-18",2020,"33",5801692,900,0,930.904999999948,-30.9049999999479,900,0,-0.532689429220784,-0.0331988763621955
"Italy","Campania","15","2020-08-19","2020-08-25",2020,"34",5801692,916,2,906.504999999963,9.49500000003718,914,0.034472702101387,0.163659153226976,0.0104742941296931
"Italy","Puglia","16","2020-01-01","2020-01-07",2020,"1",4019194,867,0,957.529166666503,-90.5291666665034,867,0,-2.25242092485467,-0.0945445526026819
"Italy","Puglia","16","2020-01-08","2020-01-14",2020,"2",4019194,976,0,1023.195833333,-47.1958333329974,976,0,-1.1742611412387,-0.0461259045389775
"Italy","Puglia","16","2020-01-15","2020-01-21",2020,"3",4019194,849,0,949.529166666622,-100.529166666622,849,0,-2.50122702876802,-0.105872647408542
"Italy","Puglia","16","2020-01-22","2020-01-28",2020,"4",4019194,903,0,906.529166666437,-3.52916666643728,903,0,-0.0878078208326664,-0.00389305363380088
"Italy","Puglia","16","2020-01-29","2020-02-04",2020,"5",4019194,866,0,881.529166666506,-15.5291666665062,866,0,-0.386375145526844,-0.0176161688730386
"Italy","Puglia","16","2020-02-05","2020-02-11",2020,"6",4019194,814,0,864.195833333088,-50.1958333330884,814,0,-1.24890297241408,-0.0580838640930376
"Italy","Puglia","16","2020-02-12","2020-02-18",2020,"7",4019194,826,0,860.362499999872,-34.3624999998723,826,0,-0.854959974558886,-0.0399395603595896
"Italy","Puglia","16","2020-02-19","2020-02-25",2020,"8",4019194,839,0,849.029166666613,-10.029166666613,839,0,-0.24953178837879,-0.011812511348684
"Italy","Puglia","16","2020-02-26","2020-03-03",2020,"9",4019194,901,0,840.834999999804,60.1650000001955,901,0,1.4969419241817,0.0715538720441102
"Italy","Puglia","16","2020-03-04","2020-03-10",2020,"10",4019194,930,3,821.43499999996,108.56500000004,927,0.0746418311731158,2.70116346710411,0.132165052621383
"Italy","Puglia","16","2020-03-11","2020-03-17",2020,"11",4019194,837,15,815.634999999892,21.3650000001082,822,0.373209155865579,0.531574241007233,0.0261943148591111
"Italy","Puglia","16","2020-03-18","2020-03-24",2020,"12",4019194,890,26,792.434999999896,97.5650000001041,864,0.646895870167004,2.42747675280427,0.123120508306823
"Italy","Puglia","16","2020-03-25","2020-03-31",2020,"13",4019194,961,66,784.034999999891,176.965000000109,895,1.64212028580855,4.40299721785286,0.22571058689999
"Italy","Puglia","16","2020-04-01","2020-04-07",2020,"14",4019194,890,99,778.834999999884,111.165000000116,791,2.46318042871282,2.76585305412268,0.142732414439685
"Italy","Puglia","16","2020-04-08","2020-04-14",2020,"15",4019194,929,69,750.434999999909,178.565000000091,860,1.71676211698166,4.44280619447807,0.237948656446078
"Italy","Puglia","16","2020-04-15","2020-04-21",2020,"16",4019194,857,73,739.634999999859,117.365000000141,784,1.81628455854582,2.92011283854776,0.158679619001485
"Italy","Puglia","16","2020-04-22","2020-04-28",2020,"17",4019194,838,56,731.834999999846,106.165000000154,782,1.39331418189816,2.64145000216845,0.145066852501147
"Italy","Puglia","16","2020-04-29","2020-05-05",2020,"18",4019194,737,26,715.434999999808,21.5650000001924,711,0.646895870167004,0.536550363087535,0.0301425007166245
