"country","region","region_code","start_date","end_date","year","week","population","total_deaths","covid_deaths","expected_deaths"
"Chile","Tarapacá","CL-TA","2019-08-13","2019-08-19",2019,33,330558,32,0,"TBC"
"Chile","Tarapacá","CL-TA","2019-08-20","2019-08-26",2019,34,330558,27,0,"TBC"
"Chile","Tarapacá","CL-TA","2019-08-27","2019-09-02",2019,35,330558,29,0,"TBC"
"Chile","Tarapacá","CL-TA","2019-09-03","2019-09-09",2019,36,330558,25,0,"TBC"
"Chile","Tarapacá","CL-TA","2019-09-10","2019-09-16",2019,37,330558,30,0,"TBC"
"Chile","Tarapacá","CL-TA","2019-09-17","2019-09-23",2019,38,330558,21,0,"TBC"
"Chile","Tarapacá","CL-TA","2019-09-24","2019-09-30",2019,39,330558,32,0,"TBC"
"Chile","Tarapacá","CL-TA","2019-10-01","2019-10-07",2019,40,330558,23,0,"TBC"
"Chile","Tarapacá","CL-TA","2019-10-08","2019-10-14",2019,41,330558,29,0,"TBC"
"Chile","Tarapacá","CL-TA","2019-10-15","2019-10-21",2019,42,330558,28,0,"TBC"
"Chile","Tarapacá","CL-TA","2019-10-22","2019-10-28",2019,43,330558,19,0,"TBC"
"Chile","Tarapacá","CL-TA","2019-10-29","2019-11-04",2019,44,330558,24,0,"TBC"
"Chile","Tarapacá","CL-TA","2019-11-05","2019-11-11",2019,45,330558,27,0,"TBC"
"Chile","Tarapacá","CL-TA","2019-11-12","2019-11-18",2019,46,330558,42,0,"TBC"
"Chile","Tarapacá","CL-TA","2019-11-19","2019-11-25",2019,47,330558,37,0,"TBC"
"Chile","Tarapacá","CL-TA","2019-11-26","2019-12-02",2019,48,330558,26,0,"TBC"
"Chile","Tarapacá","CL-TA","2019-12-03","2019-12-09",2019,49,330558,26,0,"TBC"
"Chile","Tarapacá","CL-TA","2019-12-10","2019-12-16",2019,50,330558,27,0,"TBC"
"Chile","Tarapacá","CL-TA","2019-12-17","2019-12-23",2019,51,330558,21,0,"TBC"
"Chile","Tarapacá","CL-TA","2019-12-24","2019-12-30",2019,52,330558,24,0,"TBC"
"Chile","Tarapacá","CL-TA","2020-01-01","2020-01-07",2020,1,330558,35,0,"TBC"
"Chile","Tarapacá","CL-TA","2020-01-08","2020-01-14",2020,2,330558,24,0,"TBC"
"Chile","Tarapacá","CL-TA","2020-01-15","2020-01-21",2020,3,330558,35,0,"TBC"
"Chile","Tarapacá","CL-TA","2020-01-22","2020-01-28",2020,4,330558,29,0,"TBC"
"Chile","Tarapacá","CL-TA","2020-01-29","2020-02-04",2020,5,330558,31,0,"TBC"
"Chile","Tarapacá","CL-TA","2020-02-05","2020-02-11",2020,6,330558,28,0,"TBC"
"Chile","Tarapacá","CL-TA","2020-02-12","2020-02-18",2020,7,330558,19,0,"TBC"
"Chile","Tarapacá","CL-TA","2020-02-19","2020-02-25",2020,8,330558,35,0,"TBC"
"Chile","Tarapacá","CL-TA","2020-02-26","2020-03-03",2020,9,330558,28,0,"TBC"
"Chile","Tarapacá","CL-TA","2020-03-04","2020-03-10",2020,10,330558,37,0,"TBC"
"Chile","Tarapacá","CL-TA","2020-03-11","2020-03-17",2020,11,330558,39,0,"TBC"
"Chile","Tarapacá","CL-TA","2020-03-18","2020-03-24",2020,12,330558,25,0,"TBC"
"Chile","Tarapacá","CL-TA","2020-03-25","2020-03-31",2020,13,330558,27,0,"TBC"
"Chile","Tarapacá","CL-TA","2020-04-01","2020-04-07",2020,14,330558,25,0,"TBC"
"Chile","Tarapacá","CL-TA","2020-04-08","2020-04-14",2020,15,330558,18,0,"TBC"
"Chile","Tarapacá","CL-TA","2020-04-15","2020-04-21",2020,16,330558,21,0,"TBC"
