"country","region","region_code","start_date","end_date","year","week","population","total_deaths","covid_deaths","expected_deaths"
"Sweden","Sweden",0,"2017-01-29","2017-02-04",2017,5,10338368,1913,0,"TBC"
"Sweden","Sweden",0,"2017-02-05","2017-02-11",2017,6,10338368,1833,0,"TBC"
"Sweden","Sweden",0,"2017-02-12","2017-02-18",2017,7,10338368,2004,0,"TBC"
"Sweden","Sweden",0,"2017-02-19","2017-02-25",2017,8,10338368,2071,0,"TBC"
"Sweden","Sweden",0,"2017-02-26","2017-03-04",2017,9,10338368,2028,0,"TBC"
"Sweden","Sweden",0,"2017-03-05","2017-03-11",2017,10,10338368,1841,0,"TBC"
"Sweden","Sweden",0,"2017-03-12","2017-03-18",2017,11,10338368,1853,0,"TBC"
"Sweden","Sweden",0,"2017-03-19","2017-03-25",2017,12,10338368,1712,0,"TBC"
"Sweden","Sweden",0,"2017-03-26","2017-04-01",2017,13,10338368,1743,0,"TBC"
"Sweden","Sweden",0,"2017-04-02","2017-04-08",2017,14,10338368,1819,0,"TBC"
"Sweden","Sweden",0,"2017-04-09","2017-04-15",2017,15,10338368,1694,0,"TBC"
"Sweden","Sweden",0,"2017-04-16","2017-04-22",2017,16,10338368,1765,0,"TBC"
"Sweden","Sweden",0,"2017-04-23","2017-04-29",2017,17,10338368,1802,0,"TBC"
"Sweden","Sweden",0,"2017-04-30","2017-05-06",2017,18,10338368,1679,0,"TBC"
"Sweden","Sweden",0,"2017-05-07","2017-05-13",2017,19,10338368,1741,0,"TBC"
"Sweden","Sweden",0,"2017-05-14","2017-05-20",2017,20,10338368,1626,0,"TBC"
"Sweden","Sweden",0,"2017-05-21","2017-05-27",2017,21,10338368,1585,0,"TBC"
"Sweden","Sweden",0,"2017-05-28","2017-06-03",2017,22,10338368,1640,0,"TBC"
"Sweden","Sweden",0,"2017-06-04","2017-06-10",2017,23,10338368,1574,0,"TBC"
"Sweden","Sweden",0,"2017-06-11","2017-06-17",2017,24,10338368,1564,0,"TBC"
"Sweden","Sweden",0,"2017-06-18","2017-06-24",2017,25,10338368,1497,0,"TBC"
"Sweden","Sweden",0,"2017-06-25","2017-07-01",2017,26,10338368,1549,0,"TBC"
"Sweden","Sweden",0,"2017-07-02","2017-07-08",2017,27,10338368,1601,0,"TBC"
"Sweden","Sweden",0,"2017-07-09","2017-07-15",2017,28,10338368,1526,0,"TBC"
"Sweden","Sweden",0,"2017-07-16","2017-07-22",2017,29,10338368,1521,0,"TBC"
"Sweden","Sweden",0,"2017-07-23","2017-07-29",2017,30,10338368,1472,0,"TBC"
"Sweden","Sweden",0,"2017-07-30","2017-08-05",2017,31,10338368,1531,0,"TBC"
"Sweden","Sweden",0,"2017-08-06","2017-08-12",2017,32,10338368,1549,0,"TBC"
"Sweden","Sweden",0,"2017-08-13","2017-08-19",2017,33,10338368,1538,0,"TBC"
"Sweden","Sweden",0,"2017-08-20","2017-08-26",2017,34,10338368,1548,0,"TBC"
"Sweden","Sweden",0,"2017-08-27","2017-09-02",2017,35,10338368,1546,0,"TBC"
"Sweden","Sweden",0,"2017-09-03","2017-09-09",2017,36,10338368,1586,0,"TBC"
"Sweden","Sweden",0,"2017-09-10","2017-09-16",2017,37,10338368,1595,0,"TBC"
"Sweden","Sweden",0,"2017-09-17","2017-09-23",2017,38,10338368,1610,0,"TBC"
"Sweden","Sweden",0,"2017-09-24","2017-09-30",2017,39,10338368,1502,0,"TBC"
"Sweden","Sweden",0,"2017-10-01","2017-10-07",2017,40,10338368,1680,0,"TBC"
"Sweden","Sweden",0,"2017-10-08","2017-10-14",2017,41,10338368,1718,0,"TBC"
"Sweden","Sweden",0,"2017-10-15","2017-10-21",2017,42,10338368,1641,0,"TBC"
"Sweden","Sweden",0,"2017-10-22","2017-10-28",2017,43,10338368,1650,0,"TBC"
"Sweden","Sweden",0,"2017-10-29","2017-11-04",2017,44,10338368,1723,0,"TBC"
"Sweden","Sweden",0,"2017-11-05","2017-11-11",2017,45,10338368,1617,0,"TBC"
"Sweden","Sweden",0,"2017-11-12","2017-11-18",2017,46,10338368,1758,0,"TBC"
"Sweden","Sweden",0,"2017-11-19","2017-11-25",2017,47,10338368,1697,0,"TBC"
"Sweden","Sweden",0,"2017-11-26","2017-12-02",2017,48,10338368,1725,0,"TBC"
"Sweden","Sweden",0,"2017-12-03","2017-12-09",2017,49,10338368,1761,0,"TBC"
"Sweden","Sweden",0,"2017-12-10","2017-12-16",2017,50,10338368,1802,0,"TBC"
"Sweden","Sweden",0,"2017-12-17","2017-12-23",2017,51,10338368,1772,0,"TBC"
"Sweden","Sweden",0,"2017-12-24","2017-12-30",2017,52,10338368,1927,0,"TBC"
"Sweden","Sweden",0,"2018-01-01","2018-01-07",2018,1,10338368,1998,0,"TBC"
"Sweden","Sweden",0,"2018-01-08","2018-01-14",2018,2,10338368,1941,0,"TBC"
"Sweden","Sweden",0,"2018-01-15","2018-01-21",2018,3,10338368,1945,0,"TBC"
"Sweden","Sweden",0,"2018-01-22","2018-01-28",2018,4,10338368,1928,0,"TBC"
"Sweden","Sweden",0,"2018-01-29","2018-02-04",2018,5,10338368,1854,0,"TBC"
"Sweden","Sweden",0,"2018-02-05","2018-02-11",2018,6,10338368,1983,0,"TBC"
"Sweden","Sweden",0,"2018-02-12","2018-02-18",2018,7,10338368,2024,0,"TBC"
"Sweden","Sweden",0,"2018-02-19","2018-02-25",2018,8,10338368,2116,0,"TBC"
"Sweden","Sweden",0,"2018-02-26","2018-03-04",2018,9,10338368,2187,0,"TBC"
"Sweden","Sweden",0,"2018-03-05","2018-03-11",2018,10,10338368,2204,0,"TBC"
"Sweden","Sweden",0,"2018-03-12","2018-03-18",2018,11,10338368,2089,0,"TBC"
"Sweden","Sweden",0,"2018-03-19","2018-03-25",2018,12,10338368,1997,0,"TBC"
"Sweden","Sweden",0,"2018-03-26","2018-04-01",2018,13,10338368,1948,0,"TBC"
"Sweden","Sweden",0,"2018-04-02","2018-04-08",2018,14,10338368,1988,0,"TBC"
"Sweden","Sweden",0,"2018-04-09","2018-04-15",2018,15,10338368,1782,0,"TBC"
"Sweden","Sweden",0,"2018-04-16","2018-04-22",2018,16,10338368,1687,0,"TBC"
"Sweden","Sweden",0,"2018-04-23","2018-04-29",2018,17,10338368,1639,0,"TBC"
"Sweden","Sweden",0,"2018-04-30","2018-05-06",2018,18,10338368,1661,0,"TBC"
"Sweden","Sweden",0,"2018-05-07","2018-05-13",2018,19,10338368,1572,0,"TBC"
"Sweden","Sweden",0,"2018-05-14","2018-05-20",2018,20,10338368,1486,0,"TBC"
"Sweden","Sweden",0,"2018-05-21","2018-05-27",2018,21,10338368,1460,0,"TBC"
"Sweden","Sweden",0,"2018-05-28","2018-06-03",2018,22,10338368,1481,0,"TBC"
"Sweden","Sweden",0,"2018-06-04","2018-06-10",2018,23,10338368,1513,0,"TBC"
"Sweden","Sweden",0,"2018-06-11","2018-06-17",2018,24,10338368,1441,0,"TBC"
"Sweden","Sweden",0,"2018-06-18","2018-06-24",2018,25,10338368,1500,0,"TBC"
"Sweden","Sweden",0,"2018-06-25","2018-07-01",2018,26,10338368,1633,0,"TBC"
"Sweden","Sweden",0,"2018-07-02","2018-07-08",2018,27,10338368,1588,0,"TBC"
"Sweden","Sweden",0,"2018-07-09","2018-07-15",2018,28,10338368,1585,0,"TBC"
"Sweden","Sweden",0,"2018-07-16","2018-07-22",2018,29,10338368,1724,0,"TBC"
"Sweden","Sweden",0,"2018-07-23","2018-07-29",2018,30,10338368,1642,0,"TBC"
"Sweden","Sweden",0,"2018-07-30","2018-08-05",2018,31,10338368,1723,0,"TBC"
"Sweden","Sweden",0,"2018-08-06","2018-08-12",2018,32,10338368,1450,0,"TBC"
"Sweden","Sweden",0,"2018-08-13","2018-08-19",2018,33,10338368,1505,0,"TBC"
"Sweden","Sweden",0,"2018-08-20","2018-08-26",2018,34,10338368,1495,0,"TBC"
