"country","region","region_code","start_date","end_date","year","month","population","total_deaths","covid_deaths","expected_deaths","excess_deaths","non_covid_deaths","covid_deaths_per_100k","excess_deaths_per_100k","excess_deaths_pct_change"
"Ecuador","Guayas","EC-G","2020-04-01","2020-04-30",2020,4,4327800,2800.93333333333,0,415.216666666667,2385.71666666667,2800.93333333333,0,55.1253908837439,5.74571508850801
"Ecuador","Guayas","EC-G","2020-05-01","2020-05-31",2020,5,4327800,574.225806451613,0,380.032258064516,194.193548387097,574.225806451613,0,4.48711928432684,0.510992275698158
"Ecuador","Guayas","EC-G","2020-06-01","2020-06-30",2020,6,4327800,407.866666666667,0,379.983333333333,27.8833333333333,407.866666666667,0,0.644284239875533,0.0733804114215535
"Ecuador","Chimborazo","EC-H","2020-01-01","2020-01-31",2020,1,519800,48.7741935483871,0,47.5322580645161,1.24193548387097,48.7741935483871,0,0.238925641375715,0.0261282660332542
"Ecuador","Chimborazo","EC-H","2020-02-01","2020-02-29",2020,2,519800,44.4137931034483,0,49.1206896551724,-4.70689655172414,44.4137931034483,0,-0.905520690981943,-0.0958230958230958
"Ecuador","Chimborazo","EC-H","2020-03-01","2020-03-31",2020,3,519800,45.9004037685061,0,46.578734858681,-0.678331090174966,45.9004037685061,0,-0.13049847829453,-0.0145631067961165
"Ecuador","Chimborazo","EC-H","2020-04-01","2020-04-30",2020,4,519800,73.7333333333333,0,44.3333333333333,29.4,73.7333333333333,0,5.65602154674875,0.663157894736842
"Ecuador","Chimborazo","EC-H","2020-05-01","2020-05-31",2020,5,519800,57.3548387096774,0,41.6612903225806,15.6935483870968,57.3548387096774,0,3.01915128647495,0.376693766937669
"Ecuador","Chimborazo","EC-H","2020-06-01","2020-06-30",2020,6,519800,61.1333333333333,0,41.3,19.8333333333333,61.1333333333333,0,3.81557009106066,0.480225988700565
"Ecuador","Imbabura","EC-I","2020-01-01","2020-01-31",2020,1,470100,41.7741935483871,0,40.758064516129,1.01612903225806,41.7741935483871,0,0.216151676719435,0.0249307479224377
"Ecuador","Imbabura","EC-I","2020-02-01","2020-02-29",2020,2,470100,37.1724137931035,0,35.6034482758621,1.56896551724138,37.1724137931035,0,0.333751439532308,0.0440677966101695
"Ecuador","Imbabura","EC-I","2020-03-01","2020-03-31",2020,3,470100,30.5248990578735,0,36.9690444145357,-6.44414535666218,30.5248990578735,0,-1.37080309650334,-0.174311926605505
"Ecuador","Imbabura","EC-I","2020-04-01","2020-04-30",2020,4,470100,38.2666666666667,0,38.3833333333333,-0.116666666666667,38.2666666666667,0,-0.0248174147344537,-0.00303951367781152
"Ecuador","Imbabura","EC-I","2020-05-01","2020-05-31",2020,5,470100,37.4838709677419,0,40.3064516129032,-2.82258064516129,37.4838709677419,0,-0.600421324220653,-0.0700280112044818
"Ecuador","Imbabura","EC-I","2020-06-01","2020-06-30",2020,6,470100,47.8333333333333,0,39.2,8.63333333333333,47.8333333333333,0,1.83648869034957,0.220238095238095
"Ecuador","Loja","EC-L","2020-01-01","2020-01-31",2020,1,516200,48.0967741935484,0,49.1129032258065,-1.01612903225806,48.0967741935484,0,-0.196847933409156,-0.0206896551724138
"Ecuador","Loja","EC-L","2020-02-01","2020-02-29",2020,2,516200,39.1034482758621,0,53.1034482758621,-14,39.1034482758621,0,-2.71212708252615,-0.263636363636364
"Ecuador","Loja","EC-L","2020-03-01","2020-03-31",2020,3,516200,36.8559892328398,0,44.3176312247645,-7.46164199192463,36.8559892328398,0,-1.44549438045808,-0.168367346938776
"Ecuador","Loja","EC-L","2020-04-01","2020-04-30",2020,4,516200,40.8333333333333,0,45.0333333333333,-4.2,40.8333333333333,0,-0.813638124757846,-0.0932642487046632
"Ecuador","Loja","EC-L","2020-05-01","2020-05-31",2020,5,516200,46.5161290322581,0,44.7096774193548,1.80645161290323,46.5161290322581,0,0.349951881616278,0.0404040404040404
"Ecuador","Loja","EC-L","2020-06-01","2020-06-30",2020,6,516200,46.9,0,42.35,4.55,46.9,0,0.881441301820999,0.107438016528926
"Ecuador","Manabí","EC-M","2020-01-01","2020-01-31",2020,1,1549800,140.677419354839,0,128.370967741935,12.3064516129032,140.677419354839,0,0.794067080455751,0.0958663148636762
