PopCode,Area,Year,Week,Sex,Age,AgeInterval,Deaths,Type,Access
POL,1,2000,9,f,TOT,.,3545,O,O
POL,1,2000,9,f,UNK,.,0,O,O
POL,1,2000,9,b,0,5,67,O,O
POL,1,2000,9,b,5,5,8,O,O
POL,1,2000,9,b,10,5,7,O,O
POL,1,2000,9,b,15,5,31,O,O
POL,1,2000,9,b,20,5,36,O,O
POL,1,2000,9,b,25,5,60,O,O
POL,1,2000,9,b,30,5,56,O,O
POL,1,2000,9,b,35,5,99,O,O
POL,1,2000,9,b,40,5,189,O,O
POL,1,2000,9,b,45,5,354,O,O
POL,1,2000,9,b,50,5,377,O,O
POL,1,2000,9,b,55,5,341,O,O
POL,1,2000,9,b,60,5,631,O,O
POL,1,2000,9,b,65,5,784,O,O
POL,1,2000,9,b,70,5,1041,O,O
POL,1,2000,9,b,75,5,1164,O,O
POL,1,2000,9,b,80,5,833,O,O
POL,1,2000,9,b,85,5,864,O,O
POL,1,2000,9,b,90,+,584,O,O
POL,1,2000,9,b,TOT,.,7526,O,O
POL,1,2000,9,b,UNK,.,0,O,O
POL,1,2000,10,m,0,5,58,O,O
POL,1,2000,10,m,5,5,3,O,O
POL,1,2000,10,m,10,5,5,O,O
POL,1,2000,10,m,15,5,26,O,O
POL,1,2000,10,m,20,5,41,O,O
POL,1,2000,10,m,25,5,30,O,O
POL,1,2000,10,m,30,5,43,O,O
POL,1,2000,10,m,35,5,79,O,O
POL,1,2000,10,m,40,5,146,O,O
POL,1,2000,10,m,45,5,207,O,O
POL,1,2000,10,m,50,5,248,O,O
POL,1,2000,10,m,55,5,223,O,O
POL,1,2000,10,m,60,5,386,O,O
POL,1,2000,10,m,65,5,526,O,O
POL,1,2000,10,m,70,5,564,O,O
POL,1,2000,10,m,75,5,546,O,O
POL,1,2000,10,m,80,5,294,O,O
POL,1,2000,10,m,85,5,248,O,O
POL,1,2000,10,m,90,+,131,O,O
POL,1,2000,10,m,TOT,.,3804,O,O
POL,1,2000,10,m,UNK,.,0,O,O
POL,1,2000,10,f,0,5,28,O,O
POL,1,2000,10,f,5,5,1,O,O
POL,1,2000,10,f,10,5,3,O,O
POL,1,2000,10,f,15,5,9,O,O
POL,1,2000,10,f,20,5,8,O,O
POL,1,2000,10,f,25,5,9,O,O
POL,1,2000,10,f,30,5,12,O,O
POL,1,2000,10,f,35,5,31,O,O
POL,1,2000,10,f,40,5,57,O,O
POL,1,2000,10,f,45,5,72,O,O
POL,1,2000,10,f,50,5,114,O,O
POL,1,2000,10,f,55,5,100,O,O
POL,1,2000,10,f,60,5,191,O,O
POL,1,2000,10,f,65,5,304,O,O
POL,1,2000,10,f,70,5,443,O,O
POL,1,2000,10,f,75,5,616,O,O
POL,1,2000,10,f,80,5,490,O,O
POL,1,2000,10,f,85,5,570,O,O
POL,1,2000,10,f,90,+,401,O,O
POL,1,2000,10,f,TOT,.,3459,O,O
POL,1,2000,10,f,UNK,.,0,O,O
POL,1,2000,10,b,0,5,86,O,O
POL,1,2000,10,b,5,5,4,O,O
POL,1,2000,10,b,10,5,8,O,O
POL,1,2000,10,b,15,5,35,O,O
POL,1,2000,10,b,20,5,49,O,O
POL,1,2000,10,b,25,5,39,O,O
POL,1,2000,10,b,30,5,55,O,O
POL,1,2000,10,b,35,5,110,O,O
