PopCode,Area,Year,Week,Sex,Age,AgeInterval,Deaths,Type,Access
TWN,1,2000,8,m,95,5,10,O,O
TWN,1,2000,8,m,100,+,1,O,O
TWN,1,2000,8,m,TOT,.,1623,O,O
TWN,1,2000,8,f,0,5,25,O,O
TWN,1,2000,8,f,5,5,1,O,O
TWN,1,2000,8,f,10,5,5,O,O
TWN,1,2000,8,f,15,5,10,O,O
TWN,1,2000,8,f,20,5,10,O,O
TWN,1,2000,8,f,25,5,10,O,O
TWN,1,2000,8,f,30,5,14,O,O
TWN,1,2000,8,f,35,5,15,O,O
TWN,1,2000,8,f,40,5,25,O,O
TWN,1,2000,8,f,45,5,31,O,O
TWN,1,2000,8,f,50,5,30,O,O
TWN,1,2000,8,f,55,5,50,O,O
TWN,1,2000,8,f,60,5,50,O,O
TWN,1,2000,8,f,65,5,100,O,O
TWN,1,2000,8,f,70,5,114,O,O
TWN,1,2000,8,f,75,5,163,O,O
TWN,1,2000,8,f,80,5,146,O,O
TWN,1,2000,8,f,85,5,90,O,O
TWN,1,2000,8,f,90,5,87,O,O
TWN,1,2000,8,f,95,5,23,O,O
TWN,1,2000,8,f,100,+,3,O,O
TWN,1,2000,8,f,TOT,.,1002,O,O
TWN,1,2000,8,b,0,5,48,O,O
TWN,1,2000,8,b,5,5,4,O,O
TWN,1,2000,8,b,10,5,7,O,O
TWN,1,2000,8,b,15,5,18,O,O
TWN,1,2000,8,b,20,5,36,O,O
TWN,1,2000,8,b,25,5,30,O,O
TWN,1,2000,8,b,30,5,50,O,O
TWN,1,2000,8,b,35,5,61,O,O
TWN,1,2000,8,b,40,5,89,O,O
TWN,1,2000,8,b,45,5,109,O,O
TWN,1,2000,8,b,50,5,108,O,O
TWN,1,2000,8,b,55,5,141,O,O
TWN,1,2000,8,b,60,5,175,O,O
TWN,1,2000,8,b,65,5,275,O,O
TWN,1,2000,8,b,70,5,378,O,O
TWN,1,2000,8,b,75,5,408,O,O
TWN,1,2000,8,b,80,5,326,O,O
TWN,1,2000,8,b,85,5,190,O,O
TWN,1,2000,8,b,90,5,135,O,O
TWN,1,2000,8,b,95,5,33,O,O
TWN,1,2000,8,b,100,+,4,O,O
TWN,1,2000,8,b,TOT,.,2625,O,O
TWN,1,2000,9,m,0,5,31,O,O
TWN,1,2000,9,m,5,5,7,O,O
TWN,1,2000,9,m,10,5,4,O,O
TWN,1,2000,9,m,15,5,14,O,O
TWN,1,2000,9,m,20,5,15,O,O
TWN,1,2000,9,m,25,5,25,O,O
TWN,1,2000,9,m,30,5,39,O,O
TWN,1,2000,9,m,35,5,59,O,O
TWN,1,2000,9,m,40,5,68,O,O
TWN,1,2000,9,m,45,5,66,O,O
TWN,1,2000,9,m,50,5,82,O,O
TWN,1,2000,9,m,55,5,86,O,O
TWN,1,2000,9,m,60,5,130,O,O
TWN,1,2000,9,m,65,5,192,O,O
TWN,1,2000,9,m,70,5,267,O,O
TWN,1,2000,9,m,75,5,269,O,O
