country,region,start_date,end_date,population,total_deaths
Germany,Germany,26/04/2017,26/04/2017,83149300,2544
Germany,Germany,27/04/2017,27/04/2017,83149300,2558
Germany,Germany,28/04/2017,28/04/2017,83149300,2606
Germany,Germany,29/04/2017,29/04/2017,83149300,2475
Germany,Germany,30/04/2017,30/04/2017,83149300,2429
Germany,Germany,01/05/2017,01/05/2017,83149300,2391
Germany,Germany,02/05/2017,02/05/2017,83149300,2508
Germany,Germany,03/05/2017,03/05/2017,83149300,2459
Germany,Germany,04/05/2017,04/05/2017,83149300,2496
Germany,Germany,05/05/2017,05/05/2017,83149300,2472
Germany,Germany,06/05/2017,06/05/2017,83149300,2431
Germany,Germany,07/05/2017,07/05/2017,83149300,2372
Germany,Germany,08/05/2017,08/05/2017,83149300,2460
Germany,Germany,09/05/2017,09/05/2017,83149300,2324
Germany,Germany,10/05/2017,10/05/2017,83149300,2455
Germany,Germany,11/05/2017,11/05/2017,83149300,2510
Germany,Germany,12/05/2017,12/05/2017,83149300,2588
Germany,Germany,13/05/2017,13/05/2017,83149300,2515
Germany,Germany,14/05/2017,14/05/2017,83149300,2491
Germany,Germany,15/05/2017,15/05/2017,83149300,2353
Germany,Germany,16/05/2017,16/05/2017,83149300,2475
Germany,Germany,17/05/2017,17/05/2017,83149300,2625
Germany,Germany,18/05/2017,18/05/2017,83149300,2593
Germany,Germany,19/05/2017,19/05/2017,83149300,2515
Germany,Germany,20/05/2017,20/05/2017,83149300,2342
Germany,Germany,21/05/2017,21/05/2017,83149300,2176
Germany,Germany,22/05/2017,22/05/2017,83149300,2346
Germany,Germany,23/05/2017,23/05/2017,83149300,2399
Germany,Germany,24/05/2017,24/05/2017,83149300,2392
Germany,Germany,25/05/2017,25/05/2017,83149300,2231
Germany,Germany,26/05/2017,26/05/2017,83149300,2442
Germany,Germany,27/05/2017,27/05/2017,83149300,2304
Germany,Germany,28/05/2017,28/05/2017,83149300,2337
Germany,Germany,29/05/2017,29/05/2017,83149300,2655
Germany,Germany,30/05/2017,30/05/2017,83149300,2534
Germany,Germany,31/05/2017,31/05/2017,83149300,2492
Germany,Germany,01/06/2017,01/06/2017,83149300,2326
Germany,Germany,02/06/2017,02/06/2017,83149300,2368
Germany,Germany,03/06/2017,03/06/2017,83149300,2306
Germany,Germany,04/06/2017,04/06/2017,83149300,2221
Germany,Germany,05/06/2017,05/06/2017,83149300,2137
Germany,Germany,06/06/2017,06/06/2017,83149300,2324
Germany,Germany,07/06/2017,07/06/2017,83149300,2273
Germany,Germany,08/06/2017,08/06/2017,83149300,2260
Germany,Germany,09/06/2017,09/06/2017,83149300,2385
Germany,Germany,10/06/2017,10/06/2017,83149300,2261
Germany,Germany,11/06/2017,11/06/2017,83149300,2206
Germany,Germany,12/06/2017,12/06/2017,83149300,2407
Germany,Germany,13/06/2017,13/06/2017,83149300,2302
Germany,Germany,14/06/2017,14/06/2017,83149300,2247
Germany,Germany,15/06/2017,15/06/2017,83149300,2394
Germany,Germany,16/06/2017,16/06/2017,83149300,2302
Germany,Germany,17/06/2017,17/06/2017,83149300,2171
Germany,Germany,18/06/2017,18/06/2017,83149300,2264
Germany,Germany,19/06/2017,19/06/2017,83149300,2335
Germany,Germany,20/06/2017,20/06/2017,83149300,2470
Germany,Germany,21/06/2017,21/06/2017,83149300,2342
Germany,Germany,22/06/2017,22/06/2017,83149300,2545
Germany,Germany,23/06/2017,23/06/2017,83149300,2551
Germany,Germany,24/06/2017,24/06/2017,83149300,2316
Germany,Germany,25/06/2017,25/06/2017,83149300,2260
Germany,Germany,26/06/2017,26/06/2017,83149300,2361
Germany,Germany,27/06/2017,27/06/2017,83149300,2281
Germany,Germany,28/06/2017,28/06/2017,83149300,2392
Germany,Germany,29/06/2017,29/06/2017,83149300,2355
Germany,Germany,30/06/2017,30/06/2017,83149300,2282
Germany,Germany,01/07/2017,01/07/2017,83149300,2218
Germany,Germany,02/07/2017,02/07/2017,83149300,2187
Germany,Germany,03/07/2017,03/07/2017,83149300,2309
Germany,Germany,04/07/2017,04/07/2017,83149300,2223
Germany,Germany,05/07/2017,05/07/2017,83149300,2366
Germany,Germany,06/07/2017,06/07/2017,83149300,2345
Germany,Germany,07/07/2017,07/07/2017,83149300,2523
Germany,Germany,08/07/2017,08/07/2017,83149300,2395
Germany,Germany,09/07/2017,09/07/2017,83149300,2263
Germany,Germany,10/07/2017,10/07/2017,83149300,2342
Germany,Germany,11/07/2017,11/07/2017,83149300,2373
Germany,Germany,12/07/2017,12/07/2017,83149300,2311
Germany,Germany,13/07/2017,13/07/2017,83149300,2138
Germany,Germany,14/07/2017,14/07/2017,83149300,2158
Germany,Germany,15/07/2017,15/07/2017,83149300,2180
Germany,Germany,16/07/2017,16/07/2017,83149300,2101
Germany,Germany,17/07/2017,17/07/2017,83149300,2246
Germany,Germany,18/07/2017,18/07/2017,83149300,2386
Germany,Germany,19/07/2017,19/07/2017,83149300,2384
Germany,Germany,20/07/2017,20/07/2017,83149300,2461
Germany,Germany,21/07/2017,21/07/2017,83149300,2406
Germany,Germany,22/07/2017,22/07/2017,83149300,2427
Germany,Germany,23/07/2017,23/07/2017,83149300,2279
Germany,Germany,24/07/2017,24/07/2017,83149300,2258
Germany,Germany,25/07/2017,25/07/2017,83149300,2248
Germany,Germany,26/07/2017,26/07/2017,83149300,2285
Germany,Germany,27/07/2017,27/07/2017,83149300,2317
Germany,Germany,28/07/2017,28/07/2017,83149300,2240
Germany,Germany,29/07/2017,29/07/2017,83149300,2354
Germany,Germany,30/07/2017,30/07/2017,83149300,2356
Germany,Germany,31/07/2017,31/07/2017,83149300,2332
Germany,Germany,01/08/2017,01/08/2017,83149300,2528
Germany,Germany,02/08/2017,02/08/2017,83149300,2394
Germany,Germany,03/08/2017,03/08/2017,83149300,2454
Germany,Germany,04/08/2017,04/08/2017,83149300,2374
Germany,Germany,05/08/2017,05/08/2017,83149300,2260
Germany,Germany,06/08/2017,06/08/2017,83149300,2152
Germany,Germany,07/08/2017,07/08/2017,83149300,2223
Germany,Germany,08/08/2017,08/08/2017,83149300,2414
Germany,Germany,09/08/2017,09/08/2017,83149300,2301
Germany,Germany,10/08/2017,10/08/2017,83149300,2261
Germany,Germany,11/08/2017,11/08/2017,83149300,2239
Germany,Germany,12/08/2017,12/08/2017,83149300,2172
Germany,Germany,13/08/2017,13/08/2017,83149300,2174
Germany,Germany,14/08/2017,14/08/2017,83149300,2293
Germany,Germany,15/08/2017,15/08/2017,83149300,2299
Germany,Germany,16/08/2017,16/08/2017,83149300,2469
Germany,Germany,17/08/2017,17/08/2017,83149300,2320
Germany,Germany,18/08/2017,18/08/2017,83149300,2414
Germany,Germany,19/08/2017,19/08/2017,83149300,2259
Germany,Germany,20/08/2017,20/08/2017,83149300,2095
Germany,Germany,21/08/2017,21/08/2017,83149300,2201
Germany,Germany,22/08/2017,22/08/2017,83149300,2206
Germany,Germany,23/08/2017,23/08/2017,83149300,2157
Germany,Germany,24/08/2017,24/08/2017,83149300,2391
Germany,Germany,25/08/2017,25/08/2017,83149300,2323
Germany,Germany,26/08/2017,26/08/2017,83149300,2377
Germany,Germany,27/08/2017,27/08/2017,83149300,2225
Germany,Germany,28/08/2017,28/08/2017,83149300,2282
Germany,Germany,29/08/2017,29/08/2017,83149300,2398
Germany,Germany,30/08/2017,30/08/2017,83149300,2484
Germany,Germany,31/08/2017,31/08/2017,83149300,2350
Germany,Germany,01/09/2017,01/09/2017,83149300,2205
Germany,Germany,02/09/2017,02/09/2017,83149300,2239
Germany,Germany,03/09/2017,03/09/2017,83149300,2106
Germany,Germany,04/09/2017,04/09/2017,83149300,2180
Germany,Germany,05/09/2017,05/09/2017,83149300,2231
Germany,Germany,06/09/2017,06/09/2017,83149300,2335
Germany,Germany,07/09/2017,07/09/2017,83149300,2233
Germany,Germany,08/09/2017,08/09/2017,83149300,2223
Germany,Germany,09/09/2017,09/09/2017,83149300,2314
Germany,Germany,10/09/2017,10/09/2017,83149300,2191
Germany,Germany,11/09/2017,11/09/2017,83149300,2341
Germany,Germany,12/09/2017,12/09/2017,83149300,2294
Germany,Germany,13/09/2017,13/09/2017,83149300,2334
Germany,Germany,14/09/2017,14/09/2017,83149300,2305
Germany,Germany,15/09/2017,15/09/2017,83149300,2284
Germany,Germany,16/09/2017,16/09/2017,83149300,2330
Germany,Germany,17/09/2017,17/09/2017,83149300,2259
Germany,Germany,18/09/2017,18/09/2017,83149300,2271
Germany,Germany,19/09/2017,19/09/2017,83149300,2382
Germany,Germany,20/09/2017,20/09/2017,83149300,2280
Germany,Germany,21/09/2017,21/09/2017,83149300,2420
Germany,Germany,22/09/2017,22/09/2017,83149300,2434
Germany,Germany,23/09/2017,23/09/2017,83149300,2392
Germany,Germany,24/09/2017,24/09/2017,83149300,2326
Germany,Germany,25/09/2017,25/09/2017,83149300,2379
Germany,Germany,26/09/2017,26/09/2017,83149300,2370
Germany,Germany,27/09/2017,27/09/2017,83149300,2428
Germany,Germany,28/09/2017,28/09/2017,83149300,2390
Germany,Germany,29/09/2017,29/09/2017,83149300,2490
Germany,Germany,30/09/2017,30/09/2017,83149300,2427
Germany,Germany,01/10/2017,01/10/2017,83149300,2263
Germany,Germany,02/10/2017,02/10/2017,83149300,2441
Germany,Germany,03/10/2017,03/10/2017,83149300,2342
Germany,Germany,04/10/2017,04/10/2017,83149300,2255
Germany,Germany,05/10/2017,05/10/2017,83149300,2470
Germany,Germany,06/10/2017,06/10/2017,83149300,2426
Germany,Germany,07/10/2017,07/10/2017,83149300,2404
Germany,Germany,08/10/2017,08/10/2017,83149300,2326
Germany,Germany,09/10/2017,09/10/2017,83149300,2424
Germany,Germany,10/10/2017,10/10/2017,83149300,2575
Germany,Germany,11/10/2017,11/10/2017,83149300,2465
Germany,Germany,12/10/2017,12/10/2017,83149300,2516
Germany,Germany,13/10/2017,13/10/2017,83149300,2599
Germany,Germany,14/10/2017,14/10/2017,83149300,2494
Germany,Germany,15/10/2017,15/10/2017,83149300,2397
Germany,Germany,16/10/2017,16/10/2017,83149300,2469
Germany,Germany,17/10/2017,17/10/2017,83149300,2446
Germany,Germany,18/10/2017,18/10/2017,83149300,2450
Germany,Germany,19/10/2017,19/10/2017,83149300,2494
Germany,Germany,20/10/2017,20/10/2017,83149300,2523
Germany,Germany,21/10/2017,21/10/2017,83149300,2439
Germany,Germany,22/10/2017,22/10/2017,83149300,2318
Germany,Germany,23/10/2017,23/10/2017,83149300,2345
Germany,Germany,24/10/2017,24/10/2017,83149300,2480
Germany,Germany,25/10/2017,25/10/2017,83149300,2489
Germany,Germany,26/10/2017,26/10/2017,83149300,2471
Germany,Germany,27/10/2017,27/10/2017,83149300,2434
Germany,Germany,28/10/2017,28/10/2017,83149300,2417
Germany,Germany,29/10/2017,29/10/2017,83149300,2423
Germany,Germany,30/10/2017,30/10/2017,83149300,2315
Germany,Germany,31/10/2017,31/10/2017,83149300,2319
Germany,Germany,01/11/2017,01/11/2017,83149300,2350
Germany,Germany,02/11/2017,02/11/2017,83149300,2388
Germany,Germany,03/11/2017,03/11/2017,83149300,2533
Germany,Germany,04/11/2017,04/11/2017,83149300,2467
Germany,Germany,05/11/2017,05/11/2017,83149300,2390
Germany,Germany,06/11/2017,06/11/2017,83149300,2434
Germany,Germany,07/11/2017,07/11/2017,83149300,2461
Germany,Germany,08/11/2017,08/11/2017,83149300,2425
Germany,Germany,09/11/2017,09/11/2017,83149300,2479
Germany,Germany,10/11/2017,10/11/2017,83149300,2567
Germany,Germany,11/11/2017,11/11/2017,83149300,2525
Germany,Germany,12/11/2017,12/11/2017,83149300,2480
Germany,Germany,13/11/2017,13/11/2017,83149300,2489
Germany,Germany,14/11/2017,14/11/2017,83149300,2578
Germany,Germany,15/11/2017,15/11/2017,83149300,2561
Germany,Germany,16/11/2017,16/11/2017,83149300,2528
Germany,Germany,17/11/2017,17/11/2017,83149300,2496
Germany,Germany,18/11/2017,18/11/2017,83149300,2493
Germany,Germany,19/11/2017,19/11/2017,83149300,2450
Germany,Germany,20/11/2017,20/11/2017,83149300,2501
Germany,Germany,21/11/2017,21/11/2017,83149300,2543
Germany,Germany,22/11/2017,22/11/2017,83149300,2708
Germany,Germany,23/11/2017,23/11/2017,83149300,2635
Germany,Germany,24/11/2017,24/11/2017,83149300,2533
Germany,Germany,25/11/2017,25/11/2017,83149300,2454
Germany,Germany,26/11/2017,26/11/2017,83149300,2303
Germany,Germany,27/11/2017,27/11/2017,83149300,2456
Germany,Germany,28/11/2017,28/11/2017,83149300,2633
Germany,Germany,29/11/2017,29/11/2017,83149300,2550
Germany,Germany,30/11/2017,30/11/2017,83149300,2579
Germany,Germany,01/12/2017,01/12/2017,83149300,2589
Germany,Germany,02/12/2017,02/12/2017,83149300,2525
Germany,Germany,03/12/2017,03/12/2017,83149300,2545
Germany,Germany,04/12/2017,04/12/2017,83149300,2613
Germany,Germany,05/12/2017,05/12/2017,83149300,2557
Germany,Germany,06/12/2017,06/12/2017,83149300,2601
Germany,Germany,07/12/2017,07/12/2017,83149300,2677
Germany,Germany,08/12/2017,08/12/2017,83149300,2614
Germany,Germany,09/12/2017,09/12/2017,83149300,2647
Germany,Germany,10/12/2017,10/12/2017,83149300,2586
Germany,Germany,11/12/2017,11/12/2017,83149300,2724
Germany,Germany,12/12/2017,12/12/2017,83149300,2692
Germany,Germany,13/12/2017,13/12/2017,83149300,2659
Germany,Germany,14/12/2017,14/12/2017,83149300,2705
Germany,Germany,15/12/2017,15/12/2017,83149300,2677
Germany,Germany,16/12/2017,16/12/2017,83149300,2640
Germany,Germany,17/12/2017,17/12/2017,83149300,2407
Germany,Germany,18/12/2017,18/12/2017,83149300,2609
Germany,Germany,19/12/2017,19/12/2017,83149300,2635
Germany,Germany,20/12/2017,20/12/2017,83149300,2626
Germany,Germany,21/12/2017,21/12/2017,83149300,2705
Germany,Germany,22/12/2017,22/12/2017,83149300,2772
Germany,Germany,23/12/2017,23/12/2017,83149300,2585
Germany,Germany,24/12/2017,24/12/2017,83149300,2570
Germany,Germany,25/12/2017,25/12/2017,83149300,2531
Germany,Germany,26/12/2017,26/12/2017,83149300,2611
Germany,Germany,27/12/2017,27/12/2017,83149300,2821
Germany,Germany,28/12/2017,28/12/2017,83149300,2649
Germany,Germany,29/12/2017,29/12/2017,83149300,2570
Germany,Germany,30/12/2017,30/12/2017,83149300,2712
Germany,Germany,31/12/2017,31/12/2017,83149300,2758
Germany,Germany,01/01/2018,01/01/2018,83149300,2665
Germany,Germany,02/01/2018,02/01/2018,83149300,2760
Germany,Germany,03/01/2018,03/01/2018,83149300,2870
Germany,Germany,04/01/2018,04/01/2018,83149300,2865
Germany,Germany,05/01/2018,05/01/2018,83149300,2875
Germany,Germany,06/01/2018,06/01/2018,83149300,2763
Germany,Germany,07/01/2018,07/01/2018,83149300,2544
Germany,Germany,08/01/2018,08/01/2018,83149300,2659
Germany,Germany,09/01/2018,09/01/2018,83149300,2589
Germany,Germany,10/01/2018,10/01/2018,83149300,2805
Germany,Germany,11/01/2018,11/01/2018,83149300,2705
Germany,Germany,12/01/2018,12/01/2018,83149300,2731
Germany,Germany,13/01/2018,13/01/2018,83149300,2679
Germany,Germany,14/01/2018,14/01/2018,83149300,2602
Germany,Germany,15/01/2018,15/01/2018,83149300,2754
Germany,Germany,16/01/2018,16/01/2018,83149300,2849
Germany,Germany,17/01/2018,17/01/2018,83149300,2731
Germany,Germany,18/01/2018,18/01/2018,83149300,2831
Germany,Germany,19/01/2018,19/01/2018,83149300,2803
Germany,Germany,20/01/2018,20/01/2018,83149300,2645
Germany,Germany,21/01/2018,21/01/2018,83149300,2574
Germany,Germany,22/01/2018,22/01/2018,83149300,2763
Germany,Germany,23/01/2018,23/01/2018,83149300,2761
Germany,Germany,24/01/2018,24/01/2018,83149300,2816
Germany,Germany,25/01/2018,25/01/2018,83149300,2796
Germany,Germany,26/01/2018,26/01/2018,83149300,2804
Germany,Germany,27/01/2018,27/01/2018,83149300,2640
Germany,Germany,28/01/2018,28/01/2018,83149300,2591
Germany,Germany,29/01/2018,29/01/2018,83149300,2897
Germany,Germany,30/01/2018,30/01/2018,83149300,2728
Germany,Germany,31/01/2018,31/01/2018,83149300,2878
Germany,Germany,01/02/2018,01/02/2018,83149300,2826
Germany,Germany,02/02/2018,02/02/2018,83149300,2811
Germany,Germany,03/02/2018,03/02/2018,83149300,2764
Germany,Germany,04/02/2018,04/02/2018,83149300,2654
Germany,Germany,05/02/2018,05/02/2018,83149300,2835
Germany,Germany,06/02/2018,06/02/2018,83149300,2784
Germany,Germany,07/02/2018,07/02/2018,83149300,2983
Germany,Germany,08/02/2018,08/02/2018,83149300,2887
Germany,Germany,09/02/2018,09/02/2018,83149300,2871
Germany,Germany,10/02/2018,10/02/2018,83149300,2872
Germany,Germany,11/02/2018,11/02/2018,83149300,2854
Germany,Germany,12/02/2018,12/02/2018,83149300,3012
Germany,Germany,13/02/2018,13/02/2018,83149300,3041
Germany,Germany,14/02/2018,14/02/2018,83149300,2965
Germany,Germany,15/02/2018,15/02/2018,83149300,3031
Germany,Germany,16/02/2018,16/02/2018,83149300,3105
Germany,Germany,17/02/2018,17/02/2018,83149300,3000
Germany,Germany,18/02/2018,18/02/2018,83149300,3100
Germany,Germany,19/02/2018,19/02/2018,83149300,3201
Germany,Germany,20/02/2018,20/02/2018,83149300,3237
Germany,Germany,21/02/2018,21/02/2018,83149300,3284
Germany,Germany,22/02/2018,22/02/2018,83149300,3291
Germany,Germany,23/02/2018,23/02/2018,83149300,3378
Germany,Germany,24/02/2018,24/02/2018,83149300,3269
Germany,Germany,25/02/2018,25/02/2018,83149300,3228
Germany,Germany,26/02/2018,26/02/2018,83149300,3457
Germany,Germany,27/02/2018,27/02/2018,83149300,3469
Germany,Germany,28/02/2018,28/02/2018,83149300,3590
Germany,Germany,01/03/2018,01/03/2018,83149300,3713
Germany,Germany,02/03/2018,02/03/2018,83149300,3703
Germany,Germany,03/03/2018,03/03/2018,83149300,3863
Germany,Germany,04/03/2018,04/03/2018,83149300,3740
Germany,Germany,05/03/2018,05/03/2018,83149300,3932
Germany,Germany,06/03/2018,06/03/2018,83149300,3881
Germany,Germany,07/03/2018,07/03/2018,83149300,3881
Germany,Germany,08/03/2018,08/03/2018,83149300,3722
Germany,Germany,09/03/2018,09/03/2018,83149300,3876
Germany,Germany,10/03/2018,10/03/2018,83149300,3749
Germany,Germany,11/03/2018,11/03/2018,83149300,3736
Germany,Germany,12/03/2018,12/03/2018,83149300,3741
Germany,Germany,13/03/2018,13/03/2018,83149300,3585
Germany,Germany,14/03/2018,14/03/2018,83149300,3522
Germany,Germany,15/03/2018,15/03/2018,83149300,3494
Germany,Germany,16/03/2018,16/03/2018,83149300,3524
Germany,Germany,17/03/2018,17/03/2018,83149300,3295
Germany,Germany,18/03/2018,18/03/2018,83149300,3224
Germany,Germany,19/03/2018,19/03/2018,83149300,3305
Germany,Germany,20/03/2018,20/03/2018,83149300,3309
Germany,Germany,21/03/2018,21/03/2018,83149300,3320
Germany,Germany,22/03/2018,22/03/2018,83149300,3269
Germany,Germany,23/03/2018,23/03/2018,83149300,3388
Germany,Germany,24/03/2018,24/03/2018,83149300,3249
Germany,Germany,25/03/2018,25/03/2018,83149300,2937
Germany,Germany,26/03/2018,26/03/2018,83149300,3086
Germany,Germany,27/03/2018,27/03/2018,83149300,3059
Germany,Germany,28/03/2018,28/03/2018,83149300,3192
Germany,Germany,29/03/2018,29/03/2018,83149300,2990
Germany,Germany,30/03/2018,30/03/2018,83149300,2902
Germany,Germany,31/03/2018,31/03/2018,83149300,2917
Germany,Germany,01/04/2018,01/04/2018,83149300,2760
Germany,Germany,02/04/2018,02/04/2018,83149300,2759
Germany,Germany,03/04/2018,03/04/2018,83149300,3002
Germany,Germany,04/04/2018,04/04/2018,83149300,2997
Germany,Germany,05/04/2018,05/04/2018,83149300,2909
Germany,Germany,06/04/2018,06/04/2018,83149300,2784
Germany,Germany,07/04/2018,07/04/2018,83149300,2787
Germany,Germany,08/04/2018,08/04/2018,83149300,2800
Germany,Germany,09/04/2018,09/04/2018,83149300,2810
Germany,Germany,10/04/2018,10/04/2018,83149300,2918
Germany,Germany,11/04/2018,11/04/2018,83149300,2780
Germany,Germany,12/04/2018,12/04/2018,83149300,2799
Germany,Germany,13/04/2018,13/04/2018,83149300,2736
Germany,Germany,14/04/2018,14/04/2018,83149300,2578
Germany,Germany,15/04/2018,15/04/2018,83149300,2544
Germany,Germany,16/04/2018,16/04/2018,83149300,2600
Germany,Germany,17/04/2018,17/04/2018,83149300,2624
Germany,Germany,18/04/2018,18/04/2018,83149300,2542
Germany,Germany,19/04/2018,19/04/2018,83149300,2547
Germany,Germany,20/04/2018,20/04/2018,83149300,2696
Germany,Germany,21/04/2018,21/04/2018,83149300,2479
Germany,Germany,22/04/2018,22/04/2018,83149300,2504
Germany,Germany,23/04/2018,23/04/2018,83149300,2512
Germany,Germany,24/04/2018,24/04/2018,83149300,2510
Germany,Germany,25/04/2018,25/04/2018,83149300,2508
Germany,Germany,26/04/2018,26/04/2018,83149300,2369
Germany,Germany,27/04/2018,27/04/2018,83149300,2380
Germany,Germany,28/04/2018,28/04/2018,83149300,2486
Germany,Germany,29/04/2018,29/04/2018,83149300,2328
Germany,Germany,30/04/2018,30/04/2018,83149300,2491
Germany,Germany,01/05/2018,01/05/2018,83149300,2459
Germany,Germany,02/05/2018,02/05/2018,83149300,2399
Germany,Germany,03/05/2018,03/05/2018,83149300,2392
Germany,Germany,04/05/2018,04/05/2018,83149300,2397
Germany,Germany,05/05/2018,05/05/2018,83149300,2454
Germany,Germany,06/05/2018,06/05/2018,83149300,2197
Germany,Germany,07/05/2018,07/05/2018,83149300,2422
Germany,Germany,08/05/2018,08/05/2018,83149300,2574
Germany,Germany,09/05/2018,09/05/2018,83149300,2646
Germany,Germany,10/05/2018,10/05/2018,83149300,2466
Germany,Germany,11/05/2018,11/05/2018,83149300,2387
Germany,Germany,12/05/2018,12/05/2018,83149300,2406
Germany,Germany,13/05/2018,13/05/2018,83149300,2325
Germany,Germany,14/05/2018,14/05/2018,83149300,2483
Germany,Germany,15/05/2018,15/05/2018,83149300,2483
Germany,Germany,16/05/2018,16/05/2018,83149300,2345
Germany,Germany,17/05/2018,17/05/2018,83149300,2362
Germany,Germany,18/05/2018,18/05/2018,83149300,2272
Germany,Germany,19/05/2018,19/05/2018,83149300,2363
Germany,Germany,20/05/2018,20/05/2018,83149300,2180
Germany,Germany,21/05/2018,21/05/2018,83149300,2184
Germany,Germany,22/05/2018,22/05/2018,83149300,2370
Germany,Germany,23/05/2018,23/05/2018,83149300,2462
Germany,Germany,24/05/2018,24/05/2018,83149300,2346
Germany,Germany,25/05/2018,25/05/2018,83149300,2478
Germany,Germany,26/05/2018,26/05/2018,83149300,2361
Germany,Germany,27/05/2018,27/05/2018,83149300,2312
Germany,Germany,28/05/2018,28/05/2018,83149300,2577
Germany,Germany,29/05/2018,29/05/2018,83149300,2600
Germany,Germany,30/05/2018,30/05/2018,83149300,2547
Germany,Germany,31/05/2018,31/05/2018,83149300,2399
Germany,Germany,01/06/2018,01/06/2018,83149300,2452
Germany,Germany,02/06/2018,02/06/2018,83149300,2296
Germany,Germany,03/06/2018,03/06/2018,83149300,2168
Germany,Germany,04/06/2018,04/06/2018,83149300,2356
Germany,Germany,05/06/2018,05/06/2018,83149300,2431
Germany,Germany,06/06/2018,06/06/2018,83149300,2358
Germany,Germany,07/06/2018,07/06/2018,83149300,2401
Germany,Germany,08/06/2018,08/06/2018,83149300,2481
Germany,Germany,09/06/2018,09/06/2018,83149300,2373
Germany,Germany,10/06/2018,10/06/2018,83149300,2314
Germany,Germany,11/06/2018,11/06/2018,83149300,2317
Germany,Germany,12/06/2018,12/06/2018,83149300,2196
Germany,Germany,13/06/2018,13/06/2018,83149300,2178
Germany,Germany,14/06/2018,14/06/2018,83149300,2212
Germany,Germany,15/06/2018,15/06/2018,83149300,2265
Germany,Germany,16/06/2018,16/06/2018,83149300,2307
Germany,Germany,17/06/2018,17/06/2018,83149300,2107
Germany,Germany,18/06/2018,18/06/2018,83149300,2273
Germany,Germany,19/06/2018,19/06/2018,83149300,2333
Germany,Germany,20/06/2018,20/06/2018,83149300,2348
Germany,Germany,21/06/2018,21/06/2018,83149300,2410
Germany,Germany,22/06/2018,22/06/2018,83149300,2191
Germany,Germany,23/06/2018,23/06/2018,83149300,2118
Germany,Germany,24/06/2018,24/06/2018,83149300,2170
Germany,Germany,25/06/2018,25/06/2018,83149300,2319
Germany,Germany,26/06/2018,26/06/2018,83149300,2356
Germany,Germany,27/06/2018,27/06/2018,83149300,2277
Germany,Germany,28/06/2018,28/06/2018,83149300,2442
Germany,Germany,29/06/2018,29/06/2018,83149300,2480
Germany,Germany,30/06/2018,30/06/2018,83149300,2399
Germany,Germany,01/07/2018,01/07/2018,83149300,2296
Germany,Germany,02/07/2018,02/07/2018,83149300,2229
Germany,Germany,03/07/2018,03/07/2018,83149300,2437
Germany,Germany,04/07/2018,04/07/2018,83149300,2423
Germany,Germany,05/07/2018,05/07/2018,83149300,2575
Germany,Germany,06/07/2018,06/07/2018,83149300,2428
Germany,Germany,07/07/2018,07/07/2018,83149300,2259
Germany,Germany,08/07/2018,08/07/2018,83149300,2271
Germany,Germany,09/07/2018,09/07/2018,83149300,2381
Germany,Germany,10/07/2018,10/07/2018,83149300,2317
Germany,Germany,11/07/2018,11/07/2018,83149300,2270
Germany,Germany,12/07/2018,12/07/2018,83149300,2404
Germany,Germany,13/07/2018,13/07/2018,83149300,2302
Germany,Germany,14/07/2018,14/07/2018,83149300,2192
Germany,Germany,15/07/2018,15/07/2018,83149300,2204
Germany,Germany,16/07/2018,16/07/2018,83149300,2452
Germany,Germany,17/07/2018,17/07/2018,83149300,2487
Germany,Germany,18/07/2018,18/07/2018,83149300,2348
Germany,Germany,19/07/2018,19/07/2018,83149300,2342
Germany,Germany,20/07/2018,20/07/2018,83149300,2453
Germany,Germany,21/07/2018,21/07/2018,83149300,2352
Germany,Germany,22/07/2018,22/07/2018,83149300,2268
Germany,Germany,23/07/2018,23/07/2018,83149300,2492
Germany,Germany,24/07/2018,24/07/2018,83149300,2422
Germany,Germany,25/07/2018,25/07/2018,83149300,2525
Germany,Germany,26/07/2018,26/07/2018,83149300,2674
Germany,Germany,27/07/2018,27/07/2018,83149300,2840
Germany,Germany,28/07/2018,28/07/2018,83149300,2885
Germany,Germany,29/07/2018,29/07/2018,83149300,2502
Germany,Germany,30/07/2018,30/07/2018,83149300,2731
Germany,Germany,31/07/2018,31/07/2018,83149300,2844
Germany,Germany,01/08/2018,01/08/2018,83149300,3005
Germany,Germany,02/08/2018,02/08/2018,83149300,2876
Germany,Germany,03/08/2018,03/08/2018,83149300,3053
Germany,Germany,04/08/2018,04/08/2018,83149300,3091
Germany,Germany,05/08/2018,05/08/2018,83149300,2771
Germany,Germany,06/08/2018,06/08/2018,83149300,2596
Germany,Germany,07/08/2018,07/08/2018,83149300,2878
Germany,Germany,08/08/2018,08/08/2018,83149300,2964
Germany,Germany,09/08/2018,09/08/2018,83149300,2896
Germany,Germany,10/08/2018,10/08/2018,83149300,2589
Germany,Germany,11/08/2018,11/08/2018,83149300,2321
Germany,Germany,12/08/2018,12/08/2018,83149300,2234
Germany,Germany,13/08/2018,13/08/2018,83149300,2557
Germany,Germany,14/08/2018,14/08/2018,83149300,2452
Germany,Germany,15/08/2018,15/08/2018,83149300,2307
Germany,Germany,16/08/2018,16/08/2018,83149300,2433
Germany,Germany,17/08/2018,17/08/2018,83149300,2433
Germany,Germany,18/08/2018,18/08/2018,83149300,2373
Germany,Germany,19/08/2018,19/08/2018,83149300,2335
Germany,Germany,20/08/2018,20/08/2018,83149300,2458
